Plant Id,Plant Name,Operator Name,Operator Id,Plant State,Census Region,NERC Region,NAICS Code,Sector Number,Sector Name,Generator Id,January,February,March,April,May,June,July,August,September,October,November,December,Yearly_generation,BA_CODE,YEAR
54832,Brandywine Power Facility,"KMC Thermo, LLC",14410,MD,SAT,RFC,22,3,NAICS-22 Cogen,3,"3,152","10,877","14,051","22,821","24,117","23,993","20,198","18,406","21,905","2,896",793,"11,827",175036.00,PJM,2022
54912,Martinez Refining,Martinez Refining Co,11651,CA,PACC,WECC,324,7,Industrial NAICS Cogen,GTG1,"17,578","26,232","28,072","24,796","28,002","26,315","27,586","27,181","26,326","28,206","28,152","27,724",316170.00,CISO,2022
54912,Martinez Refining,Martinez Refining Co,11651,CA,PACC,WECC,324,7,Industrial NAICS Cogen,GTG2,"28,125","25,436","26,227","26,156","26,949","25,268","26,454","26,310","25,030","26,859","27,066","28,482",318362.00,CISO,2022
54912,Martinez Refining,Martinez Refining Co,11651,CA,PACC,WECC,324,7,Industrial NAICS Cogen,STG1,"4,224","12,073","13,231","11,671","13,065","12,756","13,992","13,762","13,079","14,202","8,454","11,728",142237.00,CISO,2022
54914,Brooklyn Navy Yard Cogeneration,Brooklyn Navy Yard Cogen PLP,2313,NY,MAT,NPCC,22,3,NAICS-22 Cogen,1,"84,194","74,783","80,854","53,853","73,253","67,897","68,669","68,741","65,742","69,579","71,633","76,660",855858.00,NYIS,2022
54914,Brooklyn Navy Yard Cogeneration,Brooklyn Navy Yard Cogen PLP,2313,NY,MAT,NPCC,22,3,NAICS-22 Cogen,2,"73,000","75,753","81,559",0,"52,158","64,468","65,394","63,700","65,781","57,837","72,716","83,042",755408.00,NYIS,2022
54914,Brooklyn Navy Yard Cogeneration,Brooklyn Navy Yard Cogen PLP,2313,NY,MAT,NPCC,22,3,NAICS-22 Cogen,3,"7,949","10,787","11,595","8,925","16,031","17,388","16,978","16,125","13,371","12,976","11,582","7,485",151192.00,NYIS,2022
54914,Brooklyn Navy Yard Cogeneration,Brooklyn Navy Yard Cogen PLP,2313,NY,MAT,NPCC,22,3,NAICS-22 Cogen,4,"9,871","12,366","13,934",0,"18,029","24,337","25,359","24,458","23,288","19,138","19,040","13,433",203253.00,NYIS,2022
54945,CT Resource Rec Authority Facility,NAES Corp,4426,CT,NEW,NPCC,22,2,NAICS-22 Non-Cogen,NO 5,"12,781","13,731","19,457","11,244","11,094","9,491","6,275",0,.,.,.,.,84073.00,ISNE,2022
54945,CT Resource Rec Authority Facility,NAES Corp,4426,CT,NEW,NPCC,22,2,NAICS-22 Non-Cogen,NO 6,"5,183",0,969,"11,556","6,294","8,417","2,558",0,.,.,.,.,34977.00,ISNE,2022
54974,Sauder Power Plant,Sauder Woodworking Co,16694,OH,ENC,RFC,22,3,NAICS-22 Cogen,UNT1,"1,298",6,963,"1,480",290,0,562,"1,047",970,"1,236",887,543,9282.00,PJM,2022
54974,Sauder Power Plant,Sauder Woodworking Co,16694,OH,ENC,RFC,22,3,NAICS-22 Cogen,UNT2,137,"1,140",469,0,"1,285","1,279",613,90,0,0,0,214,5227.00,PJM,2022
54998,Wheelabrator Portsmouth,Wheelabrator Environmental Systems,20541,VA,SAT,SERC,483,5,Commercial NAICS Cogen,1410,"3,673","2,308","4,086","5,292","3,519","4,354","3,087","4,296","4,031","4,616","4,468","1,081",44811.00,PJM,2022
54998,Wheelabrator Portsmouth,Wheelabrator Environmental Systems,20541,VA,SAT,SERC,483,5,Commercial NAICS Cogen,1420,"3,416","3,875","3,273","5,808","3,474","4,612","1,753","1,766","3,223","4,269","3,960","2,522",41951.00,PJM,2022
54998,Wheelabrator Portsmouth,Wheelabrator Environmental Systems,20541,VA,SAT,SERC,483,5,Commercial NAICS Cogen,1430,"1,918","3,081","3,464","3,548","3,507","3,663","2,734","4,251","3,331","4,006","2,695","1,819",38017.00,PJM,2022
55011,LSP-Whitewater LP,Whitewater Operating Services LLC,55911,WI,ENC,RFC,22,3,NAICS-22 Cogen,CTG1,"35,532","33,292","52,174","47,991","61,779","64,823","70,564","57,861","38,878","58,863","50,205","38,748",610711.00,MISO,2022
55011,LSP-Whitewater LP,Whitewater Operating Services LLC,55911,WI,ENC,RFC,22,3,NAICS-22 Cogen,STG1,"17,486","16,828","27,889","24,982","35,855","39,530","42,308","34,581","23,358","31,691","27,818","20,487",342814.00,MISO,2022
55040,Mid-Georgia Cogeneration Facility,"SEPG MGA, LLC",12564,GA,SAT,SERC,22,3,NAICS-22 Cogen,CT1,"2,445",0,33,"3,921","18,767","27,320","34,587","36,831","20,374","4,143","4,030","4,227",156678.00,SOCO,2022
55040,Mid-Georgia Cogeneration Facility,"SEPG MGA, LLC",12564,GA,SAT,SERC,22,3,NAICS-22 Cogen,CT2,"2,606",0,34,"3,904","21,365","29,403","34,800","38,638","20,072","3,890","3,801","3,092",161605.00,SOCO,2022
55040,Mid-Georgia Cogeneration Facility,"SEPG MGA, LLC",12564,GA,SAT,SERC,22,3,NAICS-22 Cogen,ST1,"1,983",0,0,"3,505","16,913","25,890","32,609","35,269","18,528","3,538","2,996","2,384",143615.00,SOCO,2022
55042,Bridgeport Energy Project,Bridgeport Energy LLC,2232,CT,NEW,NPCC,22,2,NAICS-22 Non-Cogen,GEN1,"73,271","96,468","89,413","97,082","3,520","37,260","100,217","103,189","79,931","46,835","95,888","16,461",839535.00,ISNE,2022
55042,Bridgeport Energy Project,Bridgeport Energy LLC,2232,CT,NEW,NPCC,22,2,NAICS-22 Non-Cogen,GEN2,"59,215","96,587","88,721","96,026","14,999","31,989","100,262","104,974","79,603","45,920","92,509","18,134",828939.00,ISNE,2022
55042,Bridgeport Energy Project,Bridgeport Energy LLC,2232,CT,NEW,NPCC,22,2,NAICS-22 Non-Cogen,GEN3,"71,020","103,319","96,126","107,082","9,099","37,410","111,274","112,993","87,694","51,664","102,056","18,031",907768.00,ISNE,2022
55047,Pasadena Cogeneration,Pasadena Cogeneration LP,11059,TX,WSC,TRE,22,3,NAICS-22 Cogen,CTG1,-149,-93,-43,4,-191,423,"102,719","108,370","113,877","66,622","95,357","91,255",578151.00,ERCO,2022
55047,Pasadena Cogeneration,Pasadena Cogeneration LP,11059,TX,WSC,TRE,22,3,NAICS-22 Cogen,CTG2,"98,589","71,946","36,710","11,021","97,070","93,288","106,811","109,052","102,343","98,938","58,343","94,656",978767.00,ERCO,2022
55047,Pasadena Cogeneration,Pasadena Cogeneration LP,11059,TX,WSC,TRE,22,3,NAICS-22 Cogen,CTG3,"96,206","74,590","28,149",0,"83,114","96,273","110,616","112,844","103,847","99,876","48,074","95,147",948736.00,ERCO,2022
55047,Pasadena Cogeneration,Pasadena Cogeneration LP,11059,TX,WSC,TRE,22,3,NAICS-22 Cogen,STG1,-59,-94,-80,-52,-100,-57,"44,766","49,227","51,311","29,802","41,051","40,005",255720.00,ERCO,2022
55047,Pasadena Cogeneration,Pasadena Cogeneration LP,11059,TX,WSC,TRE,22,3,NAICS-22 Cogen,STG2,"103,754","76,673","31,955","5,210","98,270","104,764","120,382","123,818","114,637","108,213","54,794","97,979",1040449.00,ERCO,2022
55062,Tenaska Frontier Generation Station,Tenaska Frontier Partners Ltd,18611,TX,WSC,SERC,22,2,NAICS-22 Non-Cogen,GTG1,"19,028","46,386","55,690","26,286","84,278","92,751","92,458","110,144","100,390","78,625","47,460","103,356",856852.00,ERCO,2022
55062,Tenaska Frontier Generation Station,Tenaska Frontier Partners Ltd,18611,TX,WSC,SERC,22,2,NAICS-22 Non-Cogen,GTG2,"23,117","47,557","54,636","22,474","91,167","71,384","91,931","95,333","82,924","67,443","32,715","75,460",756141.00,ERCO,2022
55062,Tenaska Frontier Generation Station,Tenaska Frontier Partners Ltd,18611,TX,WSC,SERC,22,2,NAICS-22 Non-Cogen,GTG3,"31,912","48,308","50,084","37,335","83,700","88,563","98,743","104,391","97,285","86,761","49,845","91,676",868603.00,ERCO,2022
55062,Tenaska Frontier Generation Station,Tenaska Frontier Partners Ltd,18611,TX,WSC,SERC,22,2,NAICS-22 Non-Cogen,STG1,"48,547","95,601","107,213","60,173","202,619","199,907","224,898","241,135","211,361","169,332","87,919","182,572",1831277.00,ERCO,2022
55063,Batesville Generation Facility,Cooperative Energy,17568,MS,ESC,SERC,22,1,Electric Utility,CTG1,"63,384","23,955","108,008","114,154","38,052",0,"43,936","111,642","99,235","107,171","51,477","112,465",873479.00,TVA,2022
55063,Batesville Generation Facility,Cooperative Energy,17568,MS,ESC,SERC,22,1,Electric Utility,CTG2,"101,056","72,171","48,289","12,381","18,068","61,193","99,645","54,825","86,912",0,0,0,554540.00,TVA,2022
55063,Batesville Generation Facility,Cooperative Energy,17568,MS,ESC,SERC,22,1,Electric Utility,CTG3,"94,708","87,620","106,470","112,529","46,759","63,942","113,775","111,820","19,561","122,632","106,440","115,680",1101936.00,TVA,2022
55063,Batesville Generation Facility,Cooperative Energy,17568,MS,ESC,SERC,22,1,Electric Utility,STG1,"36,237","13,803","63,845","69,496","24,052",0,"28,059","73,201","64,046","66,639","31,024","68,745",539147.00,TVA,2022
55063,Batesville Generation Facility,Cooperative Energy,17568,MS,ESC,SERC,22,1,Electric Utility,STG2,"57,507","41,156","27,519","7,127","11,076","37,659","63,158","33,621","53,830",0,0,0,332653.00,TVA,2022
55063,Batesville Generation Facility,Cooperative Energy,17568,MS,ESC,SERC,22,1,Electric Utility,STG3,"54,951","50,507","62,582","68,311","29,478","40,381","73,708","71,660","12,172","74,282","63,944","68,968",670944.00,TVA,2022
55065,Mustang Station,"Golden Spread Electric Cooperative, Inc",7349,TX,WSC,MRO,22,1,Electric Utility,GEN1,"4,984","51,535","44,526","49,324","11,391","49,015","59,988","52,560","27,757","50,659","19,138","66,137",487014.00,SWPP,2022
55065,Mustang Station,"Golden Spread Electric Cooperative, Inc",7349,TX,WSC,MRO,22,1,Electric Utility,GEN2,"7,746","38,649","40,971","29,979","20,073","57,843","59,364","53,797","21,550","56,378","18,076","66,848",471274.00,SWPP,2022
55065,Mustang Station,"Golden Spread Electric Cooperative, Inc",7349,TX,WSC,MRO,22,1,Electric Utility,GEN3,985,"42,495","44,251","40,157","8,915","55,730","18,007",-365,-228,-312,-399,"45,825",255061.00,SWPP,2022
55075,Pine Bluff Energy Center,Pine Bluff Energy LLC,28764,AR,WSC,SERC,22,3,NAICS-22 Cogen,CT01,"108,574","89,283","101,012","96,126","73,056","83,469","96,370","97,736","96,466","66,909","47,784","97,955",1054740.00,MISO,2022
55075,Pine Bluff Energy Center,Pine Bluff Energy LLC,28764,AR,WSC,SERC,22,3,NAICS-22 Cogen,ST01,"18,542","15,545","21,543","21,826","17,453","19,571","23,843","24,078","19,851","13,818","8,679","16,995",221744.00,MISO,2022
55076,Red Hills Generating Facility,"Choctaw Generation L.P, L.L.L.P.",3593,MS,ESC,SERC,22,2,NAICS-22 Non-Cogen,RHGF,"166,005","237,230","258,140","237,599","292,367","295,017","302,750","300,178","81,724","178,325","298,127","270,117",2917579.00,TVA,2022
55077,Desert Star Energy Center,Desert Star Energy Center SDG&E,5695,NV,MTN,WECC,22,1,Electric Utility,ED01,"1,831","4,432","10,283","39,807","1,738","24,017","58,286","92,135","75,873","6,870","85,855","80,000",481127.00,CISO,2022
55077,Desert Star Energy Center,Desert Star Energy Center SDG&E,5695,NV,MTN,WECC,22,1,Electric Utility,ED02,"1,517","4,420","8,398","34,402","1,133","21,815","58,158","92,828","75,553","7,836","80,995","79,911",466966.00,CISO,2022
55077,Desert Star Energy Center,Desert Star Energy Center SDG&E,5695,NV,MTN,WECC,22,1,Electric Utility,ED03,"1,826","5,109","10,721","44,768","1,661","27,439","71,775","119,090","93,623","8,724","96,053","91,001",571790.00,CISO,2022
55079,Millennium Power,"Millennium Power Company, LLC",12713,MA,NEW,NPCC,22,2,NAICS-22 Non-Cogen,CT01,65,"42,483","100,130","114,718","74,561","98,520","114,258","145,403","39,488","17,721","7,711","12,919",767977.00,ISNE,2022
55079,Millennium Power,"Millennium Power Company, LLC",12713,MA,NEW,NPCC,22,2,NAICS-22 Non-Cogen,ST01,42,"19,829","47,766","56,826","37,350","50,126","58,927","75,602","20,088","8,771","3,521","5,738",384586.00,ISNE,2022
55084,Crockett Cogen Project,Crockett Cogeneration,4464,CA,PACC,WECC,22,3,NAICS-22 Cogen,GE1,"148,729","138,446","111,957","132,916","98,282","149,846","141,838","143,472","142,343","140,013","113,080","61,013",1521935.00,CISO,2022
55086,Gregory Power Plant,Gregory Power Partners LLC,7667,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,GT1A,"14,728","12,610","27,354","24,813","31,620","35,885","57,372","21,959","4,997","-1,097",-838,"-1,358",228045.00,ERCO,2022
55086,Gregory Power Plant,Gregory Power Partners LLC,7667,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,GT1B,"21,858","24,131","15,617","8,383","14,096","24,661","61,765","64,720","14,170","1,137","5,021","4,450",260009.00,ERCO,2022
55086,Gregory Power Plant,Gregory Power Partners LLC,7667,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,STG,"15,777","15,976","19,643","14,686","19,814","26,335","47,890","39,477","7,965",381,"2,298",991,211233.00,ERCO,2022
55087,Zeeland Generating Station,Consumers Energy Co,4254,MI,ENC,RFC,22,1,Electric Utility,2A,"126,230","106,390","113,911","108,520","54,983","104,182","109,951","112,859","59,012","70,466","67,943","55,634",1090081.00,MISO,2022
55087,Zeeland Generating Station,Consumers Energy Co,4254,MI,ENC,RFC,22,1,Electric Utility,2B,"121,859","106,607","113,813","108,562","55,070","104,365","110,038","112,746","56,445","65,260","68,298","55,965",1079028.00,MISO,2022
55087,Zeeland Generating Station,Consumers Energy Co,4254,MI,ENC,RFC,22,1,Electric Utility,2C,"137,508","114,982","126,334","126,273","69,747","132,074","145,750","148,690","73,922","76,109","76,110","59,091",1286590.00,MISO,2022
55088,Dearborn Industrial Generation,Dearborn Industrial Gen Inc,4945,MI,ENC,RFC,22,3,NAICS-22 Cogen,ST1,"133,464","109,280","123,278","113,562","145,330","137,452","163,241",.,"152,581","141,197","135,258","147,709",1502352.00,MISO,2022
55089,Taft Cogeneration Facility,Occidental Chemical Corporation,13914,LA,WSC,SERC,325,7,Industrial NAICS Cogen,CT1,"105,875","92,724","106,801","101,237","99,717","96,956","96,457","99,049","91,925","100,387","97,659","96,900",1185687.00,MISO,2022
55089,Taft Cogeneration Facility,Occidental Chemical Corporation,13914,LA,WSC,SERC,325,7,Industrial NAICS Cogen,CT2,"104,433","92,554","99,377","98,935","98,214","96,656","102,167","91,888","91,453","78,940","102,068","102,849",1159534.00,MISO,2022
55089,Taft Cogeneration Facility,Occidental Chemical Corporation,13914,LA,WSC,SERC,325,7,Industrial NAICS Cogen,CT3,"110,025","96,964","95,738","104,971","102,385","100,849","103,945","99,904","94,553","109,926","109,835","108,212",1237307.00,MISO,2022
55089,Taft Cogeneration Facility,Occidental Chemical Corporation,13914,LA,WSC,SERC,325,7,Industrial NAICS Cogen,ST1,"177,687","156,142","168,666","179,226","191,144","189,057","194,013","179,707","176,375","161,458","171,291","171,569",2116335.00,MISO,2022
55090,Plummer Cogen,Stimson Lumber Company,54900,ID,MTN,WECC,22,3,NAICS-22 Cogen,GEN1,"2,777","2,051","2,177","1,889","1,891","2,617","2,512",0,0,0,0,0,15914.00,AVA,2022
55091,Midlothian Energy Facility,Midlothian Energy LLC,12501,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,STK1,"65,912",0,"51,002","34,893","73,278","88,688","103,710","126,456","85,691","42,008","58,970","48,514",779122.00,ERCO,2022
55091,Midlothian Energy Facility,Midlothian Energy LLC,12501,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,STK2,"60,528","57,501","43,987","22,621","64,950","121,761","118,414","143,575","97,609","58,437","56,072","62,840",908295.00,ERCO,2022
55091,Midlothian Energy Facility,Midlothian Energy LLC,12501,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,STK3,"54,590","50,537","49,839","33,676","57,435","91,739","108,516","119,845","95,235","46,925","66,006","55,980",830323.00,ERCO,2022
55091,Midlothian Energy Facility,Midlothian Energy LLC,12501,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,STK4,"33,248","41,478",0,"29,979","53,009","88,523","103,729","65,325","70,786","45,364","46,877","27,392",605710.00,ERCO,2022
55091,Midlothian Energy Facility,Midlothian Energy LLC,12501,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,STK5,"66,194","57,367","3,574","31,771","72,151","92,538","103,861","127,265","87,530","56,964","55,328","40,305",794848.00,ERCO,2022
55091,Midlothian Energy Facility,Midlothian Energy LLC,12501,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,STK6,"74,217","83,543","58,875","70,828","50,612","112,985","123,498","132,048","117,207","57,056","52,764","32,776",966409.00,ERCO,2022
55097,Lamar Power Project,LaFrontera Holdings LLC,60477,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,CTG1,"81,860","67,463","20,480","58,902","80,417","85,439","96,813","104,882","83,243","69,393","58,704","68,737",876333.00,ERCO,2022
55097,Lamar Power Project,LaFrontera Holdings LLC,60477,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,CTG2,"75,399","64,272","8,903","21,526","74,669","76,920","89,214","94,423","75,779","66,154","56,940","66,088",770287.00,ERCO,2022
55097,Lamar Power Project,LaFrontera Holdings LLC,60477,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,CTG3,"79,432","64,337","50,551","61,446","72,797","83,705","95,193","103,682","88,128","68,650","60,396","69,408",897725.00,ERCO,2022
55097,Lamar Power Project,LaFrontera Holdings LLC,60477,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,CTG4,"84,091","68,442","52,736","64,186","77,668","87,458","100,608","110,243","92,585","70,620","44,555","73,542",926734.00,ERCO,2022
55097,Lamar Power Project,LaFrontera Holdings LLC,60477,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,STG1,"86,061","72,656","16,790","47,809","93,828","99,423","115,114","120,016","92,652","77,840","66,177","75,171",963537.00,ERCO,2022
55097,Lamar Power Project,LaFrontera Holdings LLC,60477,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,STG2,"88,807","72,366","59,383","74,417","88,427","102,037","117,426","125,789","103,327","77,625","58,922","74,525",1043051.00,ERCO,2022
55103,Klamath Cogeneration Plant,Klamath Energy LLC,14372,OR,PACC,WECC,22,3,NAICS-22 Cogen,CT1,"71,974","67,256","59,359","40,063","1,641","16,710","30,568","88,213","99,686","110,285","108,076","108,360",802191.00,AVRN,2022
55103,Klamath Cogeneration Plant,Klamath Energy LLC,14372,OR,PACC,WECC,22,3,NAICS-22 Cogen,CT2,"77,793","55,642","31,266","33,034","13,367","11,634","28,267","84,482","98,931","110,175","105,095","107,735",757421.00,AVRN,2022
55103,Klamath Cogeneration Plant,Klamath Energy LLC,14372,OR,PACC,WECC,22,3,NAICS-22 Cogen,ST1,"77,650","61,296","47,676","41,378","8,164","14,808","33,424","100,968","114,743","126,303","118,883","119,452",864745.00,AVRN,2022
55107,Rhode Island State Energy Center,RISEC Operating Services,6832,RI,NEW,NPCC,22,2,NAICS-22 Non-Cogen,CTG1,"105,362","96,563","89,762","49,836","85,844","99,202","108,603","103,080","75,962","62,603","107,318","77,545",1061680.00,ISNE,2022
55107,Rhode Island State Energy Center,RISEC Operating Services,6832,RI,NEW,NPCC,22,2,NAICS-22 Non-Cogen,CTG2,"104,533","101,251","87,664","49,238","79,366","97,875","106,378","102,085","75,227","61,548","105,481","76,918",1047564.00,ISNE,2022
55107,Rhode Island State Energy Center,RISEC Operating Services,6832,RI,NEW,NPCC,22,2,NAICS-22 Non-Cogen,STG1,"113,718","107,105","97,798","54,719","92,946","112,004","126,605","119,322","85,352","68,431","121,768","85,861",1185629.00,ISNE,2022
55112,Sutter Energy Center,Calpine Corp-Sutter,22650,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,CT01,"94,024","88,684","38,627","101,732","101,718","99,861","74,964","104,391","103,125","106,878","72,967","111,191",1098162.00,WALC,2022
55112,Sutter Energy Center,Calpine Corp-Sutter,22650,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,CT02,"16,420","28,663","1,421","59,887","30,491","67,809","82,598","74,758","71,447","74,577","71,628","95,943",675642.00,WALC,2022
55112,Sutter Energy Center,Calpine Corp-Sutter,22650,CA,PACC,WECC,22,2,NAICS-22 Non-Cogen,ST01,"54,810","59,284","19,684","83,247","66,870","35,661","79,412","90,930","89,708","97,333","75,350","107,282",859571.00,WALC,2022
55117,RS Cogen,Westlake 2 US LLC,14306,LA,WSC,SERC,325,7,Industrial NAICS Cogen,RS-4,"10,789","15,168","19,337","18,007","18,899","3,197","29,687","43,255","41,290","42,217","29,550","36,470",307867.00,MISO,2022
55117,RS Cogen,Westlake 2 US LLC,14306,LA,WSC,SERC,325,7,Industrial NAICS Cogen,RS-5,"113,927","120,361","116,528","94,349","102,877","86,799","107,662","113,430","108,242","113,021","61,521","103,844",1242562.00,MISO,2022
55117,RS Cogen,Westlake 2 US LLC,14306,LA,WSC,SERC,325,7,Industrial NAICS Cogen,RS-6,"105,844","69,404","108,857","102,709","57,635","81,264","106,892","112,326","104,467","91,134","111,998","94,157",1146688.00,MISO,2022
55123,Magic Valley Generating Station,Calpine Corp-Magic Valley,2877,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,CTG1,0,"44,191","24,854","26,780","3,020",0,"110,460","122,553","127,025","64,111",0,"60,845",583839.00,ERCO,2022
55123,Magic Valley Generating Station,Calpine Corp-Magic Valley,2877,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,CTG2,"68,043","50,296","52,083","49,627","50,121","105,132","123,790","127,262","127,189","59,563","46,297","89,214",948617.00,ERCO,2022
55123,Magic Valley Generating Station,Calpine Corp-Magic Valley,2877,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,STG,"38,230","53,631","44,888","45,343","30,650","58,235","138,263","150,320","151,675","70,284","23,646","85,197",890362.00,ERCO,2022
55124,Griffith Energy LLC,Griffith Energy LLC,56090,AZ,MTN,WECC,22,2,NAICS-22 Non-Cogen,CTG1,"92,020","85,194","32,534","96,908","79,621","69,393","88,830","82,360","73,468","57,518","45,864","106,532",910242.00,GRIF,2022
55124,Griffith Energy LLC,Griffith Energy LLC,56090,AZ,MTN,WECC,22,2,NAICS-22 Non-Cogen,CTG2,"96,187","86,011","6,257","78,800","78,561","50,847","68,145","62,692","63,698","105,691","76,618","107,193",880700.00,GRIF,2022
55124,Griffith Energy LLC,Griffith Energy LLC,56090,AZ,MTN,WECC,22,2,NAICS-22 Non-Cogen,STG,"119,807","104,013","23,558","113,746","101,368","85,138","110,076","105,211","99,805","107,818","74,172","139,166",1183878.00,GRIF,2022
55126,Milford Power Project,Milford Power Co LLC,12568,CT,NEW,NPCC,22,2,NAICS-22 Non-Cogen,CA01,"189,236","167,181","123,532","166,134","174,009","144,470","165,962","166,621","142,638","143,563","151,281","184,522",1919149.00,ISNE,2022
